# This is an input file for the UEDGE Python CRM
# Created from scratch by Stijn Kobussen
# May 2023

** SPECIES
* USER COEFFICIENT B1Su_X1Sg14to2
H2(n=B1,v=14) > H2(n=X1,v=2)
58326000.0

* USER COEFFICIENT B1Su_X1Sg14to3
H2(n=B1,v=14) > H2(n=X1,v=3)
10246000.0

* USER COEFFICIENT B1Su_X1Sg14to4
H2(n=B1,v=14) > H2(n=X1,v=4)
43100000.0

* USER COEFFICIENT B1Su_X1Sg14to5
H2(n=B1,v=14) > H2(n=X1,v=5)
16326000.0

* USER COEFFICIENT B1Su_X1Sg14to6
H2(n=B1,v=14) > H2(n=X1,v=6)
31797000.0

* USER COEFFICIENT B1Su_X1Sg14to7
H2(n=B1,v=14) > H2(n=X1,v=7)
24452000.0

* USER COEFFICIENT B1Su_X1Sg14to8
H2(n=B1,v=14) > H2(n=X1,v=8)
19781000.0

* USER COEFFICIENT B1Su_X1Sg14to9
H2(n=B1,v=14) > H2(n=X1,v=9)
34787000.0

* USER COEFFICIENT B1Su_X1Sg14to10
H2(n=B1,v=14) > H2(n=X1,v=10)
6945300.0

* USER COEFFICIENT B1Su_X1Sg14to11
H2(n=B1,v=14) > H2(n=X1,v=11)
43918000.0

* USER COEFFICIENT B1Su_X1Sg14to12
H2(n=B1,v=14) > H2(n=X1,v=12)
35185.0

* USER COEFFICIENT B1Su_X1Sg14to13
H2(n=B1,v=14) > H2(n=X1,v=13)
39017000.0

* USER COEFFICIENT B1Su_X1Sg14to14
H2(n=B1,v=14) > H2(n=X1,v=14)
15456000.0

* USER COEFFICIENT C1Pu_X1Sg0to0
H2(n=C1,v=0) > H2(n=X1,v=0)
62691000.0

* USER COEFFICIENT C1Pu_X1Sg0to1
H2(n=C1,v=0) > H2(n=X1,v=1)
226170000.0

* USER COEFFICIENT C1Pu_X1Sg0to2
H2(n=C1,v=0) > H2(n=X1,v=2)
342040000.0

* USER COEFFICIENT C1Pu_X1Sg0to3
H2(n=C1,v=0) > H2(n=X1,v=3)
284200000.0

* USER COEFFICIENT C1Pu_X1Sg0to4
H2(n=C1,v=0) > H2(n=X1,v=4)
142490000.0

* USER COEFFICIENT C1Pu_X1Sg0to5
H2(n=C1,v=0) > H2(n=X1,v=5)
44380000.0

* USER COEFFICIENT C1Pu_X1Sg0to6
H2(n=C1,v=0) > H2(n=X1,v=6)
8480200.0

* USER COEFFICIENT C1Pu_X1Sg0to7
H2(n=C1,v=0) > H2(n=X1,v=7)
937790.0

* USER COEFFICIENT C1Pu_X1Sg0to8
H2(n=C1,v=0) > H2(n=X1,v=8)
52138.0

* USER COEFFICIENT C1Pu_X1Sg0to9
H2(n=C1,v=0) > H2(n=X1,v=9)
965.94

* USER COEFFICIENT C1Pu_X1Sg0to10
H2(n=C1,v=0) > H2(n=X1,v=10)
0.52202

* USER COEFFICIENT C1Pu_X1Sg0to11
H2(n=C1,v=0) > H2(n=X1,v=11)
7.1711

* USER COEFFICIENT C1Pu_X1Sg0to12
H2(n=C1,v=0) > H2(n=X1,v=12)
7.3135

* USER COEFFICIENT C1Pu_X1Sg0to13
H2(n=C1,v=0) > H2(n=X1,v=13)
2.4314

* USER COEFFICIENT C1Pu_X1Sg0to14
H2(n=C1,v=0) > H2(n=X1,v=14)
0.34799

* USER COEFFICIENT C1Pu_X1Sg1to0
H2(n=C1,v=1) > H2(n=X1,v=0)
141700000.0

* USER COEFFICIENT C1Pu_X1Sg1to1
H2(n=C1,v=1) > H2(n=X1,v=1)
226770000.0

* USER COEFFICIENT C1Pu_X1Sg1to2
H2(n=C1,v=1) > H2(n=X1,v=2)
54727000.0

* USER COEFFICIENT C1Pu_X1Sg1to3
H2(n=C1,v=1) > H2(n=X1,v=3)
31101000.0

* USER COEFFICIENT C1Pu_X1Sg1to4
H2(n=C1,v=1) > H2(n=X1,v=4)
217840000.0

* USER COEFFICIENT C1Pu_X1Sg1to5
H2(n=C1,v=1) > H2(n=X1,v=5)
253700000.0

* USER COEFFICIENT C1Pu_X1Sg1to6
H2(n=C1,v=1) > H2(n=X1,v=6)
130810000.0

* USER COEFFICIENT C1Pu_X1Sg1to7
H2(n=C1,v=1) > H2(n=X1,v=7)
35153000.0

* USER COEFFICIENT C1Pu_X1Sg1to8
H2(n=C1,v=1) > H2(n=X1,v=8)
4900300.0

* USER COEFFICIENT C1Pu_X1Sg1to9
H2(n=C1,v=1) > H2(n=X1,v=9)
308230.0

* USER COEFFICIENT C1Pu_X1Sg1to10
H2(n=C1,v=1) > H2(n=X1,v=10)
5260.2

* USER COEFFICIENT C1Pu_X1Sg1to11
H2(n=C1,v=1) > H2(n=X1,v=11)
10.925

* USER COEFFICIENT C1Pu_X1Sg1to12
H2(n=C1,v=1) > H2(n=X1,v=12)
18.094

* USER COEFFICIENT C1Pu_X1Sg1to13
H2(n=C1,v=1) > H2(n=X1,v=13)
12.921

* USER COEFFICIENT C1Pu_X1Sg1to14
H2(n=C1,v=1) > H2(n=X1,v=14)
6.6781

* USER COEFFICIENT C1Pu_X1Sg2to0
H2(n=C1,v=2) > H2(n=X1,v=0)
187910000.0

* USER COEFFICIENT C1Pu_X1Sg2to1
H2(n=C1,v=2) > H2(n=X1,v=1)
100770000.0

* USER COEFFICIENT C1Pu_X1Sg2to2
H2(n=C1,v=2) > H2(n=X1,v=2)
16056000.0

* USER COEFFICIENT C1Pu_X1Sg2to3
H2(n=C1,v=2) > H2(n=X1,v=3)
151220000.0

* USER COEFFICIENT C1Pu_X1Sg2to4
H2(n=C1,v=2) > H2(n=X1,v=4)
40097000.0

* USER COEFFICIENT C1Pu_X1Sg2to5
H2(n=C1,v=2) > H2(n=X1,v=5)
45968000.0

* USER COEFFICIENT C1Pu_X1Sg2to6
H2(n=C1,v=2) > H2(n=X1,v=6)
230640000.0

* USER COEFFICIENT C1Pu_X1Sg2to7
H2(n=C1,v=2) > H2(n=X1,v=7)
213800000.0

* USER COEFFICIENT C1Pu_X1Sg2to8
H2(n=C1,v=2) > H2(n=X1,v=8)
81576000.0

* USER COEFFICIENT C1Pu_X1Sg2to9
H2(n=C1,v=2) > H2(n=X1,v=9)
14169000.0

* USER COEFFICIENT C1Pu_X1Sg2to10
H2(n=C1,v=2) > H2(n=X1,v=10)
974910.0

* USER COEFFICIENT C1Pu_X1Sg2to11
H2(n=C1,v=2) > H2(n=X1,v=11)
12997.0

* USER COEFFICIENT C1Pu_X1Sg2to12
H2(n=C1,v=2) > H2(n=X1,v=12)
158.83

* USER COEFFICIENT C1Pu_X1Sg2to13
H2(n=C1,v=2) > H2(n=X1,v=13)
18.889

* USER COEFFICIENT C1Pu_X1Sg2to14
H2(n=C1,v=2) > H2(n=X1,v=14)
3.7755

* USER COEFFICIENT C1Pu_X1Sg3to0
H2(n=C1,v=3) > H2(n=X1,v=0)
192930000.0

* USER COEFFICIENT C1Pu_X1Sg3to1
H2(n=C1,v=3) > H2(n=X1,v=1)
15141000.0

* USER COEFFICIENT C1Pu_X1Sg3to2
H2(n=C1,v=3) > H2(n=X1,v=2)
94178000.0

* USER COEFFICIENT C1Pu_X1Sg3to3
H2(n=C1,v=3) > H2(n=X1,v=3)
53992000.0

* USER COEFFICIENT C1Pu_X1Sg3to4
H2(n=C1,v=3) > H2(n=X1,v=4)
36528000.0

* USER COEFFICIENT C1Pu_X1Sg3to5
H2(n=C1,v=3) > H2(n=X1,v=5)
125450000.0

* USER COEFFICIENT C1Pu_X1Sg3to6
H2(n=C1,v=3) > H2(n=X1,v=6)
2996900.0

* USER COEFFICIENT C1Pu_X1Sg3to7
H2(n=C1,v=3) > H2(n=X1,v=7)
125180000.0

* USER COEFFICIENT C1Pu_X1Sg3to8
H2(n=C1,v=3) > H2(n=X1,v=8)
251980000.0

* USER COEFFICIENT C1Pu_X1Sg3to9
H2(n=C1,v=3) > H2(n=X1,v=9)
139750000.0

* USER COEFFICIENT C1Pu_X1Sg3to10
H2(n=C1,v=3) > H2(n=X1,v=10)
29915000.0

* USER COEFFICIENT C1Pu_X1Sg3to11
H2(n=C1,v=3) > H2(n=X1,v=11)
2151600.0

* USER COEFFICIENT C1Pu_X1Sg3to12
H2(n=C1,v=3) > H2(n=X1,v=12)
16050.0

* USER COEFFICIENT C1Pu_X1Sg3to13
H2(n=C1,v=3) > H2(n=X1,v=13)
1234.1

* USER COEFFICIENT C1Pu_X1Sg3to14
H2(n=C1,v=3) > H2(n=X1,v=14)
11.8

* USER COEFFICIENT C1Pu_X1Sg4to0
H2(n=C1,v=4) > H2(n=X1,v=0)
170730000.0

* USER COEFFICIENT C1Pu_X1Sg4to1
H2(n=C1,v=4) > H2(n=X1,v=1)
1975500.0

* USER COEFFICIENT C1Pu_X1Sg4to2
H2(n=C1,v=4) > H2(n=X1,v=2)
104570000.0

* USER COEFFICIENT C1Pu_X1Sg4to3
H2(n=C1,v=4) > H2(n=X1,v=3)
93150.0

* USER COEFFICIENT C1Pu_X1Sg4to4
H2(n=C1,v=4) > H2(n=X1,v=4)
100130000.0

* USER COEFFICIENT C1Pu_X1Sg4to5
H2(n=C1,v=4) > H2(n=X1,v=5)
6125800.0

* USER COEFFICIENT C1Pu_X1Sg4to6
H2(n=C1,v=4) > H2(n=X1,v=6)
92640000.0

* USER COEFFICIENT C1Pu_X1Sg4to7
H2(n=C1,v=4) > H2(n=X1,v=7)
60639000.0

* USER COEFFICIENT C1Pu_X1Sg4to8
H2(n=C1,v=4) > H2(n=X1,v=8)
32412000.0

* USER COEFFICIENT C1Pu_X1Sg4to9
H2(n=C1,v=4) > H2(n=X1,v=9)
236010000.0

* USER COEFFICIENT C1Pu_X1Sg4to10
H2(n=C1,v=4) > H2(n=X1,v=10)
197720000.0

* USER COEFFICIENT C1Pu_X1Sg4to11
H2(n=C1,v=4) > H2(n=X1,v=11)
51464000.0

* USER COEFFICIENT C1Pu_X1Sg4to12
H2(n=C1,v=4) > H2(n=X1,v=12)
3624000.0

* USER COEFFICIENT C1Pu_X1Sg4to13
H2(n=C1,v=4) > H2(n=X1,v=13)
4937.7

* USER COEFFICIENT C1Pu_X1Sg4to14
H2(n=C1,v=4) > H2(n=X1,v=14)
4809.8

* USER COEFFICIENT C1Pu_X1Sg5to0
H2(n=C1,v=5) > H2(n=X1,v=0)
137650000.0

* USER COEFFICIENT C1Pu_X1Sg5to1
H2(n=C1,v=5) > H2(n=X1,v=1)
26968000.0

* USER COEFFICIENT C1Pu_X1Sg5to2
H2(n=C1,v=5) > H2(n=X1,v=2)
60135000.0

* USER COEFFICIENT C1Pu_X1Sg5to3
H2(n=C1,v=5) > H2(n=X1,v=3)
34542000.0

* USER COEFFICIENT C1Pu_X1Sg5to4
H2(n=C1,v=5) > H2(n=X1,v=4)
50245000.0

* USER COEFFICIENT C1Pu_X1Sg5to5
H2(n=C1,v=5) > H2(n=X1,v=5)
33107000.0

* USER COEFFICIENT C1Pu_X1Sg5to6
H2(n=C1,v=5) > H2(n=X1,v=6)
63848000.0

* USER COEFFICIENT C1Pu_X1Sg5to7
H2(n=C1,v=5) > H2(n=X1,v=7)
20196000.0

* USER COEFFICIENT C1Pu_X1Sg5to8
H2(n=C1,v=5) > H2(n=X1,v=8)
108410000.0

* USER COEFFICIENT C1Pu_X1Sg5to9
H2(n=C1,v=5) > H2(n=X1,v=9)
39635.0

* USER COEFFICIENT C1Pu_X1Sg5to10
H2(n=C1,v=5) > H2(n=X1,v=10)
184210000.0

* USER COEFFICIENT C1Pu_X1Sg5to11
H2(n=C1,v=5) > H2(n=X1,v=11)
246400000.0

* USER COEFFICIENT C1Pu_X1Sg5to12
H2(n=C1,v=5) > H2(n=X1,v=12)
76390000.0

* USER COEFFICIENT C1Pu_X1Sg5to13
H2(n=C1,v=5) > H2(n=X1,v=13)
4736600.0

* USER COEFFICIENT C1Pu_X1Sg5to14
H2(n=C1,v=5) > H2(n=X1,v=14)
9978.4

* USER COEFFICIENT C1Pu_X1Sg6to0
H2(n=C1,v=6) > H2(n=X1,v=0)
104500000.0

* USER COEFFICIENT C1Pu_X1Sg6to1
H2(n=C1,v=6) > H2(n=X1,v=1)
56271000.0

* USER COEFFICIENT C1Pu_X1Sg6to2
H2(n=C1,v=6) > H2(n=X1,v=2)
17605000.0

* USER COEFFICIENT C1Pu_X1Sg6to3
H2(n=C1,v=6) > H2(n=X1,v=3)
68210000.0

* USER COEFFICIENT C1Pu_X1Sg6to4
H2(n=C1,v=6) > H2(n=X1,v=4)
3032100.0

* USER COEFFICIENT C1Pu_X1Sg6to5
H2(n=C1,v=6) > H2(n=X1,v=5)
72959000.0

* USER COEFFICIENT C1Pu_X1Sg6to6
H2(n=C1,v=6) > H2(n=X1,v=6)
607110.0

* USER COEFFICIENT C1Pu_X1Sg6to7
H2(n=C1,v=6) > H2(n=X1,v=7)
81256000.0

* USER COEFFICIENT C1Pu_X1Sg6to8
H2(n=C1,v=6) > H2(n=X1,v=8)
1634200.0

* USER COEFFICIENT C1Pu_X1Sg6to9
H2(n=C1,v=6) > H2(n=X1,v=9)
99241000.0

* USER COEFFICIENT C1Pu_X1Sg6to10
H2(n=C1,v=6) > H2(n=X1,v=10)
18547000.0

* USER COEFFICIENT C1Pu_X1Sg6to11
H2(n=C1,v=6) > H2(n=X1,v=11)
123440000.0

* USER COEFFICIENT C1Pu_X1Sg6to12
H2(n=C1,v=6) > H2(n=X1,v=12)
283380000.0

* USER COEFFICIENT C1Pu_X1Sg6to13
H2(n=C1,v=6) > H2(n=X1,v=13)
101010000.0

* USER COEFFICIENT C1Pu_X1Sg6to14
H2(n=C1,v=6) > H2(n=X1,v=14)
4544300.0

* USER COEFFICIENT C1Pu_X1Sg7to0
H2(n=C1,v=7) > H2(n=X1,v=0)
76319000.0

* USER COEFFICIENT C1Pu_X1Sg7to1
H2(n=C1,v=7) > H2(n=X1,v=1)
74503000.0

* USER COEFFICIENT C1Pu_X1Sg7to2
H2(n=C1,v=7) > H2(n=X1,v=2)
522890.0

* USER COEFFICIENT C1Pu_X1Sg7to3
H2(n=C1,v=7) > H2(n=X1,v=3)
65341000.0

* USER COEFFICIENT C1Pu_X1Sg7to4
H2(n=C1,v=7) > H2(n=X1,v=4)
8874500.0

* USER COEFFICIENT C1Pu_X1Sg7to5
H2(n=C1,v=7) > H2(n=X1,v=5)
46764000.0

* USER COEFFICIENT C1Pu_X1Sg7to6
H2(n=C1,v=7) > H2(n=X1,v=6)
26144000.0

* USER COEFFICIENT C1Pu_X1Sg7to7
H2(n=C1,v=7) > H2(n=X1,v=7)
34292000.0

* USER COEFFICIENT C1Pu_X1Sg7to8
H2(n=C1,v=7) > H2(n=X1,v=8)
41591000.0

* USER COEFFICIENT C1Pu_X1Sg7to9
H2(n=C1,v=7) > H2(n=X1,v=9)
32743000.0

* USER COEFFICIENT C1Pu_X1Sg7to10
H2(n=C1,v=7) > H2(n=X1,v=10)
55507000.0

* USER COEFFICIENT C1Pu_X1Sg7to11
H2(n=C1,v=7) > H2(n=X1,v=11)
54309000.0

* USER COEFFICIENT C1Pu_X1Sg7to12
H2(n=C1,v=7) > H2(n=X1,v=12)
73452000.0

* USER COEFFICIENT C1Pu_X1Sg7to13
H2(n=C1,v=7) > H2(n=X1,v=13)
312930000.0

* USER COEFFICIENT C1Pu_X1Sg7to14
H2(n=C1,v=7) > H2(n=X1,v=14)
120520000.0

* USER COEFFICIENT C1Pu_X1Sg8to0
H2(n=C1,v=8) > H2(n=X1,v=0)
54394000.0

* USER COEFFICIENT C1Pu_X1Sg8to1
H2(n=C1,v=8) > H2(n=X1,v=1)
79759000.0

* USER COEFFICIENT C1Pu_X1Sg8to2
H2(n=C1,v=8) > H2(n=X1,v=2)
4483700.0

* USER COEFFICIENT C1Pu_X1Sg8to3
H2(n=C1,v=8) > H2(n=X1,v=3)
41056000.0

* USER COEFFICIENT C1Pu_X1Sg8to4
H2(n=C1,v=8) > H2(n=X1,v=4)
34644000.0

* USER COEFFICIENT C1Pu_X1Sg8to5
H2(n=C1,v=8) > H2(n=X1,v=5)
9854700.0

* USER COEFFICIENT C1Pu_X1Sg8to6
H2(n=C1,v=8) > H2(n=X1,v=6)
54233000.0

* USER COEFFICIENT C1Pu_X1Sg8to7
H2(n=C1,v=8) > H2(n=X1,v=7)
40277.0

* USER COEFFICIENT C1Pu_X1Sg8to8
H2(n=C1,v=8) > H2(n=X1,v=8)
60362000.0

* USER COEFFICIENT C1Pu_X1Sg8to9
H2(n=C1,v=8) > H2(n=X1,v=9)
4603600.0

* USER COEFFICIENT C1Pu_X1Sg8to10
H2(n=C1,v=8) > H2(n=X1,v=10)
63631000.0

* USER COEFFICIENT C1Pu_X1Sg8to11
H2(n=C1,v=8) > H2(n=X1,v=11)
16143000.0

* USER COEFFICIENT C1Pu_X1Sg8to12
H2(n=C1,v=8) > H2(n=X1,v=12)
80467000.0

* USER COEFFICIENT C1Pu_X1Sg8to13
H2(n=C1,v=8) > H2(n=X1,v=13)
41672000.0

* USER COEFFICIENT C1Pu_X1Sg8to14
H2(n=C1,v=8) > H2(n=X1,v=14)
343510000.0

* USER COEFFICIENT C1Pu_X1Sg9to0
H2(n=C1,v=9) > H2(n=X1,v=0)
38214000.0

* USER COEFFICIENT C1Pu_X1Sg9to1
H2(n=C1,v=9) > H2(n=X1,v=1)
75650000.0

* USER COEFFICIENT C1Pu_X1Sg9to2
H2(n=C1,v=9) > H2(n=X1,v=2)
17443000.0

* USER COEFFICIENT C1Pu_X1Sg9to3
H2(n=C1,v=9) > H2(n=X1,v=3)
17031000.0

* USER COEFFICIENT C1Pu_X1Sg9to4
H2(n=C1,v=9) > H2(n=X1,v=4)
48568000.0

* USER COEFFICIENT C1Pu_X1Sg9to5
H2(n=C1,v=9) > H2(n=X1,v=5)
374290.0

* USER COEFFICIENT C1Pu_X1Sg9to6
H2(n=C1,v=9) > H2(n=X1,v=6)
43066000.0

* USER COEFFICIENT C1Pu_X1Sg9to7
H2(n=C1,v=9) > H2(n=X1,v=7)
17908000.0

* USER COEFFICIENT C1Pu_X1Sg9to8
H2(n=C1,v=9) > H2(n=X1,v=8)
21467000.0

* USER COEFFICIENT C1Pu_X1Sg9to9
H2(n=C1,v=9) > H2(n=X1,v=9)
43559000.0

* USER COEFFICIENT C1Pu_X1Sg9to10
H2(n=C1,v=9) > H2(n=X1,v=10)
4539200.0

* USER COEFFICIENT C1Pu_X1Sg9to11
H2(n=C1,v=9) > H2(n=X1,v=11)
65428000.0

* USER COEFFICIENT C1Pu_X1Sg9to12
H2(n=C1,v=9) > H2(n=X1,v=12)
378770.0

* USER COEFFICIENT C1Pu_X1Sg9to13
H2(n=C1,v=9) > H2(n=X1,v=13)
87758000.0

* USER COEFFICIENT C1Pu_X1Sg9to14
H2(n=C1,v=9) > H2(n=X1,v=14)
26665000.0

* USER COEFFICIENT C1Pu_X1Sg10to0
H2(n=C1,v=10) > H2(n=X1,v=0)
26649000.0

* USER COEFFICIENT C1Pu_X1Sg10to1
H2(n=C1,v=10) > H2(n=X1,v=1)
66511000.0

* USER COEFFICIENT C1Pu_X1Sg10to2
H2(n=C1,v=10) > H2(n=X1,v=2)
30320000.0

* USER COEFFICIENT C1Pu_X1Sg10to3
H2(n=C1,v=10) > H2(n=X1,v=3)
3340800.0

* USER COEFFICIENT C1Pu_X1Sg10to4
H2(n=C1,v=10) > H2(n=X1,v=4)
44908000.0

* USER COEFFICIENT C1Pu_X1Sg10to5
H2(n=C1,v=10) > H2(n=X1,v=5)
11832000.0

* USER COEFFICIENT C1Pu_X1Sg10to6
H2(n=C1,v=10) > H2(n=X1,v=6)
17258000.0

* USER COEFFICIENT C1Pu_X1Sg10to7
H2(n=C1,v=10) > H2(n=X1,v=7)
38915000.0

* USER COEFFICIENT C1Pu_X1Sg10to8
H2(n=C1,v=10) > H2(n=X1,v=8)
95895.0

* USER COEFFICIENT C1Pu_X1Sg10to9
H2(n=C1,v=10) > H2(n=X1,v=9)
44230000.0

* USER COEFFICIENT C1Pu_X1Sg10to10
H2(n=C1,v=10) > H2(n=X1,v=10)
12119000.0

* USER COEFFICIENT C1Pu_X1Sg10to11
H2(n=C1,v=10) > H2(n=X1,v=11)
26977000.0

* USER COEFFICIENT C1Pu_X1Sg10to12
H2(n=C1,v=10) > H2(n=X1,v=12)
44091000.0

* USER COEFFICIENT C1Pu_X1Sg10to13
H2(n=C1,v=10) > H2(n=X1,v=13)
4612300.0

* USER COEFFICIENT C1Pu_X1Sg10to14
H2(n=C1,v=10) > H2(n=X1,v=14)
79655000.0

* USER COEFFICIENT C1Pu_X1Sg11to0
H2(n=C1,v=11) > H2(n=X1,v=0)
18541000.0

* USER COEFFICIENT C1Pu_X1Sg11to1
H2(n=C1,v=11) > H2(n=X1,v=1)
55630000.0

* USER COEFFICIENT C1Pu_X1Sg11to2
H2(n=C1,v=11) > H2(n=X1,v=2)
38927000.0

* USER COEFFICIENT C1Pu_X1Sg11to3
H2(n=C1,v=11) > H2(n=X1,v=3)
30400.0

* USER COEFFICIENT C1Pu_X1Sg11to4
H2(n=C1,v=11) > H2(n=X1,v=4)
31718000.0

* USER COEFFICIENT C1Pu_X1Sg11to5
H2(n=C1,v=11) > H2(n=X1,v=5)
25971000.0

* USER COEFFICIENT C1Pu_X1Sg11to6
H2(n=C1,v=11) > H2(n=X1,v=6)
1892000.0

* USER COEFFICIENT C1Pu_X1Sg11to7
H2(n=C1,v=11) > H2(n=X1,v=7)
37795000.0

* USER COEFFICIENT C1Pu_X1Sg11to8
H2(n=C1,v=11) > H2(n=X1,v=8)
9772500.0

* USER COEFFICIENT C1Pu_X1Sg11to9
H2(n=C1,v=11) > H2(n=X1,v=9)
16722000.0

* USER COEFFICIENT C1Pu_X1Sg11to10
H2(n=C1,v=11) > H2(n=X1,v=10)
36744000.0

* USER COEFFICIENT C1Pu_X1Sg11to11
H2(n=C1,v=11) > H2(n=X1,v=11)
30390.0

* USER COEFFICIENT C1Pu_X1Sg11to12
H2(n=C1,v=11) > H2(n=X1,v=12)
43341000.0

* USER COEFFICIENT C1Pu_X1Sg11to13
H2(n=C1,v=11) > H2(n=X1,v=13)
19388000.0

* USER COEFFICIENT C1Pu_X1Sg11to14
H2(n=C1,v=11) > H2(n=X1,v=14)
16148000.0

* USER COEFFICIENT C1Pu_X1Sg12to0
H2(n=C1,v=12) > H2(n=X1,v=0)
12914000.0

* USER COEFFICIENT C1Pu_X1Sg12to1
H2(n=C1,v=12) > H2(n=X1,v=1)
44972000.0

* USER COEFFICIENT C1Pu_X1Sg12to2
H2(n=C1,v=12) > H2(n=X1,v=2)
42507000.0

* USER COEFFICIENT C1Pu_X1Sg12to3
H2(n=C1,v=12) > H2(n=X1,v=3)
3068100.0

* USER COEFFICIENT C1Pu_X1Sg12to4
H2(n=C1,v=12) > H2(n=X1,v=4)
17737000.0

* USER COEFFICIENT C1Pu_X1Sg12to5
H2(n=C1,v=12) > H2(n=X1,v=5)
32733000.0

* USER COEFFICIENT C1Pu_X1Sg12to6
H2(n=C1,v=12) > H2(n=X1,v=6)
1073700.0

* USER COEFFICIENT C1Pu_X1Sg12to7
H2(n=C1,v=12) > H2(n=X1,v=7)
22976000.0

* USER COEFFICIENT C1Pu_X1Sg12to8
H2(n=C1,v=12) > H2(n=X1,v=8)
24885000.0

* USER COEFFICIENT C1Pu_X1Sg12to9
H2(n=C1,v=12) > H2(n=X1,v=9)
771800.0

* USER COEFFICIENT C1Pu_X1Sg12to10
H2(n=C1,v=12) > H2(n=X1,v=10)
33741000.0

* USER COEFFICIENT C1Pu_X1Sg12to11
H2(n=C1,v=12) > H2(n=X1,v=11)
13159000.0

* USER COEFFICIENT C1Pu_X1Sg12to12
H2(n=C1,v=12) > H2(n=X1,v=12)
10277000.0

* USER COEFFICIENT C1Pu_X1Sg12to13
H2(n=C1,v=12) > H2(n=X1,v=13)
41363000.0

* USER COEFFICIENT C1Pu_X1Sg12to14
H2(n=C1,v=12) > H2(n=X1,v=14)
4305600.0

* USER COEFFICIENT C1Pu_X1Sg13to0
H2(n=C1,v=13) > H2(n=X1,v=0)
9022500.0

* USER COEFFICIENT C1Pu_X1Sg13to1
H2(n=C1,v=13) > H2(n=X1,v=1)
35491000.0

* USER COEFFICIENT C1Pu_X1Sg13to2
H2(n=C1,v=13) > H2(n=X1,v=2)
41949000.0

* USER COEFFICIENT C1Pu_X1Sg13to3
H2(n=C1,v=13) > H2(n=X1,v=3)
8333000.0

* USER COEFFICIENT C1Pu_X1Sg13to4
H2(n=C1,v=13) > H2(n=X1,v=4)
7571800.0

* USER COEFFICIENT C1Pu_X1Sg13to5
H2(n=C1,v=13) > H2(n=X1,v=5)
31347000.0

* USER COEFFICIENT C1Pu_X1Sg13to6
H2(n=C1,v=13) > H2(n=X1,v=6)
7696300.0

* USER COEFFICIENT C1Pu_X1Sg13to7
H2(n=C1,v=13) > H2(n=X1,v=7)
8719600.0

* USER COEFFICIENT C1Pu_X1Sg13to8
H2(n=C1,v=13) > H2(n=X1,v=8)
29444000.0

* USER COEFFICIENT C1Pu_X1Sg13to9
H2(n=C1,v=13) > H2(n=X1,v=9)
3178400.0

* USER COEFFICIENT C1Pu_X1Sg13to10
H2(n=C1,v=13) > H2(n=X1,v=10)
15802000.0

* USER COEFFICIENT C1Pu_X1Sg13to11
H2(n=C1,v=13) > H2(n=X1,v=11)
27644000.0

* USER COEFFICIENT C1Pu_X1Sg13to12
H2(n=C1,v=13) > H2(n=X1,v=12)
260330.0

* USER COEFFICIENT C1Pu_X1Sg13to13
H2(n=C1,v=13) > H2(n=X1,v=13)
24718000.0

* USER COEFFICIENT C1Pu_X1Sg13to14
H2(n=C1,v=13) > H2(n=X1,v=14)
27255000.0

* USER COEFFICIENT C1Pu_X1Sg14to0
H2(n=C1,v=14) > H2(n=X1,v=0)
6324700.0

* USER COEFFICIENT C1Pu_X1Sg14to1
H2(n=C1,v=14) > H2(n=X1,v=1)
27499000.0

* USER COEFFICIENT C1Pu_X1Sg14to2
H2(n=C1,v=14) > H2(n=X1,v=2)
38588000.0

* USER COEFFICIENT C1Pu_X1Sg14to3
H2(n=C1,v=14) > H2(n=X1,v=3)
13087000.0

* USER COEFFICIENT C1Pu_X1Sg14to4
H2(n=C1,v=14) > H2(n=X1,v=4)
2070900.0

* USER COEFFICIENT C1Pu_X1Sg14to5
H2(n=C1,v=14) > H2(n=X1,v=5)
25197000.0

* USER COEFFICIENT C1Pu_X1Sg14to6
H2(n=C1,v=14) > H2(n=X1,v=6)
14499000.0

* USER COEFFICIENT C1Pu_X1Sg14to7
H2(n=C1,v=14) > H2(n=X1,v=7)
1346100.0

* USER COEFFICIENT C1Pu_X1Sg14to8
H2(n=C1,v=14) > H2(n=X1,v=8)
24057000.0

* USER COEFFICIENT C1Pu_X1Sg14to9
H2(n=C1,v=14) > H2(n=X1,v=9)
11957000.0

* USER COEFFICIENT C1Pu_X1Sg14to10
H2(n=C1,v=14) > H2(n=X1,v=10)
2985800.0

* USER COEFFICIENT C1Pu_X1Sg14to11
H2(n=C1,v=14) > H2(n=X1,v=11)
26197000.0

* USER COEFFICIENT C1Pu_X1Sg14to12
H2(n=C1,v=14) > H2(n=X1,v=12)
9466500.0

* USER COEFFICIENT C1Pu_X1Sg14to13
H2(n=C1,v=14) > H2(n=X1,v=13)
4925300.0

